,location,total_sqft,bath,price,BHK
6725,other,1099.0,2.0,90.99181073703366,2
6726,other,1000.0,2.0,100.0,2
6727,other,1540.0,2.0,64.93506493506493,3
6728,other,1503.0,2.0,66.53359946773121,3
6729,other,1850.0,4.0,54.054054054054056,3
6730,other,1190.0,2.0,84.03361344537815,2
6731,other,1200.0,2.0,83.33333333333333,2
6732,other,2180.0,3.0,45.87155963302752,3
6733,other,1200.0,3.0,83.33333333333333,3
6734,other,1500.0,2.0,66.66666666666667,3
6735,other,1150.0,2.0,86.95652173913044,2
6736,other,924.0,2.0,108.22510822510823,2
6737,other,1962.0,3.0,50.9683995922528,3
6738,other,1765.0,3.0,56.657223796033996,3
6739,other,1174.0,2.0,85.17887563884156,2
6740,other,1760.0,3.0,56.81818181818182,3
6741,other,1768.0,3.0,56.56108597285068,3
6742,other,1790.0,3.0,55.865921787709496,3
6743,other,1137.0,2.0,87.95074758135443,2
6744,other,1568.0,2.0,63.775510204081634,3
6745,other,1308.0,2.0,76.4525993883792,2
6746,other,1200.0,2.0,83.33333333333333,3
6747,other,1200.0,4.0,83.33333333333333,4
6748,other,958.0,2.0,104.38413361169103,2
6749,other,2072.0,4.0,48.262548262548265,3
6750,other,1090.0,2.0,91.74311926605505,2
6751,other,2072.0,4.0,48.262548262548265,3
6752,other,1251.0,2.0,79.93605115907275,2
6753,other,1200.0,2.0,83.33333333333333,2
6754,other,1435.0,2.0,69.68641114982579,3
6755,other,1400.0,2.0,71.42857142857143,3
6756,other,1000.0,2.0,100.0,2
6757,other,1175.0,2.0,85.1063829787234,2
6758,other,1200.0,3.0,83.33333333333333,3
6759,other,1149.0,2.0,87.03220191470844,2
6760,other,1010.0,2.0,99.00990099009901,2
6761,other,1718.0,3.0,58.20721769499418,3
6762,other,1330.0,2.0,75.18796992481202,2
6763,other,1200.0,2.0,83.33333333333333,2
6764,other,1249.0,2.0,80.0640512409928,2
6765,other,1020.0,2.0,98.03921568627452,2
6766,other,1700.0,3.0,58.8235294117647,3
6767,other,1170.0,2.0,85.47008547008546,2
6768,other,1050.0,2.0,95.23809523809524,2
6769,other,1080.0,2.0,92.5925925925926,2
6770,other,1303.0,2.0,76.74597083653109,2
6771,other,1250.0,3.0,80.0,3
6772,other,1419.0,2.0,70.47216349541931,3
6773,other,1200.0,2.0,83.33333333333333,2
6774,other,1245.0,2.0,80.32128514056225,2
6775,other,1093.0,2.0,91.49130832570906,2
6776,other,1500.0,2.0,66.66666666666667,2
6777,other,1180.0,2.0,84.7457627118644,2
6778,other,1020.0,2.0,98.03921568627452,2
6779,other,1800.0,3.0,55.55555555555556,3
6780,other,2008.0,3.0,49.800796812749006,3
6781,other,1240.0,2.0,80.64516129032258,3
6782,other,1020.0,2.0,98.03921568627452,2
6783,other,2095.0,3.0,47.7326968973747,3
6784,other,1362.0,3.0,73.42143906020559,3
6785,other,1404.0,2.0,71.22507122507122,2
6786,other,1259.0,2.0,79.42811755361397,2
6787,other,1000.0,2.0,100.0,2
6788,other,985.0,2.0,101.5228426395939,2
6789,other,1367.0,2.0,73.1528895391368,2
6790,other,1190.0,2.0,84.03361344537815,2
6791,other,1175.0,2.0,85.1063829787234,2
6792,other,1095.0,2.0,91.32420091324201,2
6793,other,1435.0,2.0,69.68641114982579,3
6794,other,1600.0,2.0,62.5,3
6795,other,1674.0,3.0,59.73715651135006,3
6796,other,1350.0,3.0,74.07407407407408,3
6797,other,1145.0,2.0,87.33624454148472,2
6798,other,1510.0,3.0,66.2251655629139,3
6799,other,1250.0,2.0,80.0,2
6800,other,1250.0,4.0,80.0,4
6801,other,1350.0,4.0,74.07407407407408,4
6802,other,1410.0,2.0,70.92198581560284,3
6803,other,1181.7,2.0,84.62384700008462,2
6804,other,1200.0,4.0,83.33333333333333,4
6805,other,1200.0,2.0,83.33333333333333,2
6806,other,1050.0,2.0,95.23809523809524,2
6807,other,1300.0,3.0,76.92307692307692,3
6808,other,1280.0,2.0,78.125,3
6809,other,1605.0,2.0,62.30529595015577,3
6810,other,1200.0,3.0,83.33333333333333,4
6811,other,1100.0,2.0,90.9090909090909,2
6812,other,1650.0,3.0,60.60606060606061,3
6813,other,1033.0,2.0,96.8054211035818,3
6814,other,1142.0,2.0,87.56567425569177,2
6815,other,1500.0,2.0,66.66666666666667,3
6816,other,1176.0,2.0,85.03401360544218,3
6817,other,1063.0,2.0,94.07337723424271,2
6818,other,1100.0,2.0,90.9090909090909,2
6819,other,1044.0,2.0,95.78544061302682,2
6820,other,1216.0,2.0,82.23684210526316,2
6821,other,1425.0,3.0,70.17543859649123,3
6822,other,1345.0,2.0,74.34944237918215,2
6823,other,1830.0,4.0,54.6448087431694,4
6824,other,1424.0,2.0,70.2247191011236,3
6825,other,1285.0,2.0,77.82101167315174,2
6826,other,1450.0,2.0,68.96551724137932,2
6827,other,2000.0,2.0,50.0,3
6828,other,1240.0,2.0,80.64516129032258,2
6829,other,1466.0,3.0,68.21282401091405,3
6830,other,1610.0,2.0,62.11180124223603,3
6831,other,1225.0,2.0,81.63265306122449,2
6832,other,1300.0,2.0,76.92307692307692,2
6833,other,1320.0,2.0,75.75757575757575,3
6834,other,1835.0,3.0,54.49591280653951,3
6835,other,1601.0,3.0,62.46096189881324,3
6836,other,1257.0,2.0,79.55449482895784,2
6837,other,1309.0,2.0,76.39419404125286,2
6838,other,1362.0,2.0,73.42143906020559,2
6839,other,1322.0,2.0,75.642965204236,2
6840,other,1450.0,2.0,68.96551724137932,3
6841,other,1185.0,2.0,84.38818565400844,2
6842,other,1050.0,2.0,95.23809523809524,2
6843,other,1000.0,2.0,100.0,2
6844,other,1282.0,3.0,78.003120124805,3
6845,other,1151.0,2.0,86.88097306689835,2
6846,other,1320.0,2.0,75.75757575757575,3
6847,other,1450.0,3.0,68.96551724137932,3
6848,other,1270.0,2.0,78.74015748031496,3
6849,other,1847.0,3.0,54.141851651326476,3
6850,other,1020.0,2.0,98.03921568627452,1
6851,other,1650.0,3.0,60.60606060606061,3
6852,other,1160.0,2.0,86.20689655172414,2
6853,other,1360.0,3.0,73.52941176470588,3
6854,other,1089.0,2.0,91.82736455463728,2
6855,other,1215.0,2.0,82.3045267489712,2
6856,other,1536.0,3.0,65.10416666666667,3
6857,other,1255.0,2.0,79.6812749003984,2
6858,other,1517.0,2.0,65.91957811470007,2
6859,other,1230.0,2.0,81.30081300813008,2
6860,other,1340.0,2.0,74.6268656716418,2
6861,other,1175.0,2.0,85.1063829787234,2
6862,other,1240.0,2.0,80.64516129032258,2
6863,other,1000.0,2.0,100.0,2
6864,other,1071.0,2.0,93.37068160597572,2
6865,other,1512.0,3.0,66.13756613756614,3
6866,other,1190.0,2.0,84.03361344537815,2
6867,other,1550.0,2.0,64.51612903225806,3
6868,other,1325.0,2.0,75.47169811320755,2
6869,other,1600.0,3.0,62.5,3
6870,other,1100.0,2.0,90.9090909090909,2
6871,other,2099.0,3.0,47.641734159123395,3
6872,other,1365.0,2.0,73.26007326007326,3
6873,other,1485.0,3.0,67.34006734006734,2
6874,other,1250.0,2.0,80.0,2
6875,other,1290.0,2.0,77.51937984496124,3
6876,other,1170.0,2.0,85.47008547008546,2
6877,other,1180.0,2.0,84.7457627118644,2
6878,other,1410.0,2.0,70.92198581560284,3
6879,other,2159.0,3.0,46.317739694302915,3
6880,other,1453.0,2.0,68.82312456985547,2
6881,other,1200.0,2.0,83.33333333333333,3
6882,other,1255.0,2.0,79.6812749003984,2
6883,other,1200.0,3.0,83.33333333333333,3
6884,other,1170.0,2.0,85.47008547008546,3
6885,other,1660.0,2.0,60.24096385542169,3
6886,other,1850.0,3.0,54.054054054054056,6
6887,other,1601.0,3.0,62.46096189881324,3
6888,other,952.0,2.0,105.04201680672269,2
6889,other,1166.0,2.0,85.76329331046313,2
6890,other,1350.0,2.0,74.07407407407408,3
6891,other,2100.0,6.0,47.61904761904762,4
6892,other,1175.0,2.0,85.1063829787234,2
6893,other,1432.0,2.0,69.83240223463687,2
6894,other,1005.0,2.0,99.50248756218906,2
6895,other,1309.0,2.0,76.39419404125286,2
6896,other,1565.0,2.0,63.89776357827476,3
6897,other,940.0,2.0,106.38297872340425,2
6898,other,1015.0,2.0,98.52216748768473,2
6899,other,1084.0,2.0,92.25092250922509,2
6900,other,1200.0,1.0,83.33333333333333,2
6901,other,1400.0,3.0,71.42857142857143,3
6902,other,1645.0,3.0,60.790273556231,3
6903,other,1100.0,2.0,90.9090909090909,3
6904,other,1000.0,2.0,100.0,2
6905,other,1086.0,2.0,92.08103130755065,2
6906,other,1730.0,3.0,57.80346820809248,3
6907,other,1205.0,2.0,82.98755186721992,2
6908,other,960.0,2.0,104.16666666666667,2
6909,other,1600.0,4.0,62.5,4
6910,other,1000.0,2.0,100.0,2
6911,other,1160.0,2.0,86.20689655172414,2
6912,other,1553.0,2.0,64.39150032195751,3
6913,other,1134.0,2.0,88.18342151675485,2
6914,other,1350.0,2.0,74.07407407407408,2
6915,other,1032.0,2.0,96.89922480620154,2
6916,other,1998.0,3.0,50.050050050050054,3
6917,other,1225.0,2.0,81.63265306122449,2
6918,other,1842.0,3.0,54.28881650380022,3
6919,other,1300.0,2.0,76.92307692307692,2
6920,other,1070.0,2.0,93.45794392523365,2
6921,other,950.0,2.0,105.26315789473684,2
6922,other,1012.0,2.0,98.81422924901186,2
6923,other,1000.0,2.0,100.0,2
6924,other,1394.0,2.0,71.73601147776183,2
6925,other,1450.0,2.0,68.96551724137932,3
6926,other,1000.0,2.0,100.0,2
6927,other,952.0,2.0,105.04201680672269,2
6928,other,2050.0,4.0,48.78048780487805,3
6929,other,1200.0,1.0,83.33333333333333,1
6930,other,1410.0,2.0,70.92198581560284,3
6931,other,1400.0,2.0,71.42857142857143,2
6932,other,1689.0,3.0,59.20663114268798,3
6933,other,1075.0,2.0,93.02325581395348,3
6934,other,960.0,2.0,104.16666666666667,2
6935,other,1804.0,3.0,55.432372505543235,3
6936,other,1350.0,3.0,74.07407407407408,3
6937,other,1200.0,2.0,83.33333333333333,2
6938,other,1460.0,2.0,68.4931506849315,2
6939,other,1200.0,4.0,83.33333333333333,4
6940,other,965.0,2.0,103.62694300518135,2
6941,other,2000.0,4.0,50.0,4
6942,other,1395.0,2.0,71.68458781362007,3
6943,other,935.0,2.0,106.95187165775401,2
6944,other,1180.0,2.0,84.7457627118644,2
6945,other,2072.0,4.0,48.262548262548265,3
6946,other,1315.0,2.0,76.04562737642586,3
6947,other,2200.0,3.0,45.45454545454545,4
6948,other,1153.0,2.0,86.73026886383347,2
6949,other,1000.0,2.0,100.0,2
6950,other,1230.0,2.0,81.30081300813008,3
6951,other,1125.0,2.0,88.88888888888889,2
6952,other,1516.0,3.0,65.96306068601584,3
6953,other,1130.0,2.0,88.49557522123894,2
6954,other,1512.0,3.0,66.13756613756614,3
6955,other,1250.0,2.0,80.0,2
6956,other,1650.0,3.0,60.60606060606061,3
6957,other,1200.0,4.0,83.33333333333333,4
6958,other,1500.0,2.0,66.66666666666667,2
6959,other,1217.0,2.0,82.16926869350863,2
6960,other,1345.0,3.0,74.34944237918215,3
6961,other,1200.0,4.0,83.33333333333333,4
6962,other,1260.0,2.0,79.36507936507937,3
6963,other,1200.0,2.0,83.33333333333333,2
6964,other,1650.0,3.0,60.60606060606061,3
6965,other,1007.0,2.0,99.30486593843098,2
6966,other,1077.0,2.0,92.85051067780873,2
6967,other,1280.0,3.0,78.125,3
6968,other,1000.0,2.0,100.0,2
6969,other,1285.0,2.0,77.82101167315174,2
6970,other,1850.0,3.0,54.054054054054056,3
6971,other,1754.0,3.0,57.01254275940707,3
6972,other,2200.0,7.0,45.45454545454545,5
6973,other,1567.0,3.0,63.81620931716656,3
6974,other,1695.0,3.0,58.99705014749262,3
6975,other,1150.0,2.0,86.95652173913044,2
6976,other,1690.0,3.0,59.171597633136095,3
6977,other,1057.0,2.0,94.6073793755913,2
6978,other,2119.0,4.0,47.192071731949035,4
6979,other,1125.0,2.0,88.88888888888889,2
6980,other,1050.0,2.0,95.23809523809524,2
6981,other,1040.0,2.0,96.15384615384616,2
6982,other,1760.0,3.0,56.81818181818182,3
6983,other,1138.0,3.0,87.87346221441125,3
6984,other,1365.0,3.0,73.26007326007326,3
6985,other,1404.0,2.0,71.22507122507122,2
6986,other,1540.0,4.0,64.93506493506493,4
6987,other,1550.0,3.0,64.51612903225806,3
6988,other,1194.0,2.0,83.75209380234506,2
6989,other,1471.0,2.0,67.98096532970769,3
6990,other,1504.0,2.0,66.48936170212765,3
6991,other,1450.0,3.0,68.96551724137932,3
6992,other,957.0,2.0,104.4932079414838,2
6993,other,1820.0,3.0,54.94505494505494,3
6994,other,1033.0,2.0,96.8054211035818,2
6995,other,1165.0,2.0,85.83690987124463,2
6996,other,1280.0,2.0,78.125,2
6997,other,1950.0,3.0,51.282051282051285,3
6998,other,1392.0,2.0,71.83908045977012,2
6999,other,1221.0,3.0,81.9000819000819,3
7000,other,1000.0,1.0,100.0,1
7001,other,1300.0,2.0,76.92307692307692,2
7002,other,1065.0,2.0,93.89671361502347,2
7003,other,1209.0,2.0,82.71298593879239,3
7004,other,1035.0,2.0,96.61835748792271,2
7005,other,1200.0,5.0,83.33333333333333,4
7006,other,1650.0,3.0,60.60606060606061,3
7007,other,1200.0,4.0,83.33333333333333,4
7008,other,1245.0,2.0,80.32128514056225,3
7009,other,1000.0,2.0,100.0,2
7010,other,2062.0,3.0,48.49660523763337,4
7011,other,1477.0,2.0,67.70480704129993,3
7012,other,2000.0,2.0,50.0,2
7013,other,1220.0,2.0,81.9672131147541,2
7014,other,1046.0,2.0,95.60229445506693,2
7015,other,1247.0,2.0,80.1924619085806,2
7016,other,1120.0,2.0,89.28571428571429,2
7017,other,1798.0,3.0,55.61735261401557,3
7018,other,1180.0,2.0,84.7457627118644,3
7019,other,1000.0,2.0,100.0,2
7020,other,1100.0,2.0,90.9090909090909,2
7021,other,1842.0,3.0,54.28881650380022,3
7022,other,1075.0,2.0,93.02325581395348,3
7023,other,1256.0,2.0,79.61783439490446,2
7024,other,1047.0,2.0,95.51098376313276,2
7025,other,1458.0,3.0,68.58710562414267,3
7026,other,1063.0,2.0,94.07337723424271,2
7027,other,1150.0,2.0,86.95652173913044,2
7028,other,1360.0,2.0,73.52941176470588,2
7029,other,1200.0,4.0,83.33333333333333,3
7030,other,1250.0,2.0,80.0,2
7031,other,1475.0,2.0,67.79661016949153,3
7032,other,1100.0,3.0,90.9090909090909,2
7033,other,1428.0,2.0,70.0280112044818,3
7034,other,1130.0,2.0,88.49557522123894,2
7035,other,2050.0,3.0,48.78048780487805,3
7036,other,1407.0,2.0,71.07320540156361,2
7037,other,1785.0,3.0,56.022408963585434,3
7038,other,1350.0,4.0,74.07407407407408,4
7039,other,1200.0,2.0,83.33333333333333,2
7040,other,1113.0,2.0,89.84725965858041,2
7041,other,1150.0,3.0,86.95652173913044,3
7042,other,1181.0,2.0,84.67400508044031,2
7043,other,1200.0,2.0,83.33333333333333,2
7044,other,1506.0,3.0,66.40106241699867,3
7045,other,1872.0,3.0,53.41880341880342,3
7046,other,1326.0,2.0,75.41478129713424,3
7047,other,1040.0,2.0,96.15384615384616,2
7048,other,1020.0,2.0,98.03921568627452,2
7049,other,1400.0,3.0,71.42857142857143,3
7050,other,1100.0,2.0,90.9090909090909,2
7051,other,1180.0,2.0,84.7457627118644,2
7052,other,2215.0,4.0,45.146726862302486,3
7053,other,1010.0,2.0,99.00990099009901,2
7054,other,1100.0,2.0,90.9090909090909,2
7055,other,2072.0,4.0,48.262548262548265,3
7056,other,1460.0,2.0,68.4931506849315,3
7057,other,1050.0,2.0,95.23809523809524,2
7058,other,1200.0,3.0,83.33333333333333,3
7059,other,1105.0,2.0,90.49773755656109,2
7060,other,1800.0,3.0,55.55555555555556,3
7061,other,1200.0,2.0,83.33333333333333,2
7062,other,1000.0,2.0,100.0,2
7063,other,1240.0,2.0,80.64516129032258,3
7064,other,1200.0,2.0,83.33333333333333,2
7065,other,1400.0,2.0,71.42857142857143,3
7066,other,1393.0,3.0,71.78750897343862,3
7067,other,1640.0,3.0,60.97560975609756,3
7068,other,1200.0,2.0,83.33333333333333,2
7069,other,1650.0,3.0,60.60606060606061,3
7070,other,1600.0,3.0,62.5,3
7071,other,1070.0,2.0,93.45794392523365,2
7072,other,1200.0,2.0,83.33333333333333,2
7073,other,1800.0,5.0,55.55555555555556,5
7074,other,1145.0,2.0,87.33624454148472,2
7075,other,1495.0,3.0,66.88963210702342,3
7076,other,1200.0,2.0,83.33333333333333,3
7077,other,1400.0,3.0,71.42857142857143,3
7078,other,1007.0,2.0,99.30486593843098,2
7079,other,1054.0,2.0,94.87666034155598,2
7080,other,996.0,2.0,100.40160642570281,2
7081,other,1275.0,2.0,78.43137254901961,2
7082,other,1250.0,2.0,80.0,2
7083,other,1394.0,2.0,71.73601147776183,2
7084,other,1075.0,2.0,93.02325581395348,2
7085,other,1500.0,3.0,66.66666666666667,3
7086,other,1708.0,3.0,58.5480093676815,4
7087,other,1800.0,4.0,55.55555555555556,3
7088,other,1532.0,2.0,65.27415143603133,2
7089,other,1726.0,3.0,57.93742757821553,3
7090,other,1220.0,2.0,81.9672131147541,2
7091,other,1100.0,2.0,90.9090909090909,2
7092,other,1530.0,3.0,65.359477124183,3
7093,other,1250.0,4.0,80.0,3
7094,other,1030.0,2.0,97.0873786407767,2
7095,other,1499.0,3.0,66.711140760507,3
7096,other,1280.0,2.0,78.125,3
7097,other,1170.0,2.0,85.47008547008546,2
7098,other,1161.0,2.0,86.13264427217915,2
7099,other,1050.0,2.0,95.23809523809524,2
7100,other,1390.0,2.0,71.94244604316546,3
7101,other,1101.0,2.0,90.82652134423252,2
7102,other,1056.0,2.0,94.6969696969697,2
7103,other,1450.0,3.0,68.96551724137932,3
7104,other,1000.0,2.0,100.0,2
7105,other,1770.0,3.0,56.49717514124294,3
7106,other,1547.0,2.0,64.64124111182934,2
7107,other,1713.0,3.0,58.37711617046118,3
7108,other,1856.0,4.0,53.87931034482759,3
7109,other,1152.0,2.0,86.80555555555556,2
7110,other,1100.0,2.0,90.9090909090909,2
7111,other,1820.0,4.0,54.94505494505494,3
7112,other,1865.0,3.0,53.61930294906166,3
7113,other,1360.0,3.0,73.52941176470588,3
7114,other,1450.0,2.0,68.96551724137932,3
7115,other,1139.0,2.0,87.7963125548727,2
7116,other,1565.0,2.0,63.89776357827476,3
7117,other,1200.0,3.0,83.33333333333333,3
7118,other,1200.0,2.0,83.33333333333333,2
7119,other,1855.0,3.0,53.908355795148246,3
7120,other,1100.0,2.0,90.9090909090909,2
7121,other,1350.0,2.0,74.07407407407408,3
7122,other,1490.0,2.0,67.11409395973155,2
7123,other,1083.0,2.0,92.33610341643583,3
7124,other,1152.0,2.0,86.80555555555556,2
7125,other,1210.0,2.0,82.64462809917356,2
7126,other,1464.0,2.0,68.30601092896175,3
7127,other,1365.0,3.0,73.26007326007326,3
7128,other,1080.0,2.0,92.5925925925926,3
7129,other,1073.0,2.0,93.19664492078286,2
7130,other,1300.0,2.0,76.92307692307692,2
7131,other,1200.0,2.0,83.33333333333333,2
7132,other,1550.0,3.0,64.51612903225806,3
7133,other,1707.0,3.0,58.58230814294083,3
7134,other,1310.0,2.0,76.33587786259542,2
7135,other,1324.0,3.0,75.52870090634441,3
7136,other,1786.0,2.0,55.99104143337066,3
7137,other,1174.0,2.0,85.17887563884156,2
7138,other,1368.0,2.0,73.09941520467837,3
7139,other,1045.0,2.0,95.69377990430623,2
7140,other,1125.0,2.0,88.88888888888889,2
7141,other,1350.0,2.0,74.07407407407408,3
7142,other,1740.0,3.0,57.47126436781609,3
7143,other,1000.0,2.0,100.0,2
7144,other,1300.0,2.0,76.92307692307692,3
7145,other,985.0,2.0,101.5228426395939,2
7146,other,1045.0,2.0,95.69377990430623,2
7147,other,1250.0,2.0,80.0,2
7148,other,1720.0,3.0,58.13953488372093,3
7149,other,1530.0,2.0,65.359477124183,3
7150,other,1200.0,2.0,83.33333333333333,3
7151,other,1120.0,2.0,89.28571428571429,2
7152,other,1150.0,2.0,86.95652173913044,2
7153,other,1444.0,2.0,69.25207756232687,2
7154,other,2003.0,3.0,49.925112331502746,3
7155,other,1100.0,2.0,90.9090909090909,2
7156,other,1372.0,2.0,72.8862973760933,3
7157,other,1180.0,2.0,84.7457627118644,3
7158,other,1350.0,2.0,74.07407407407408,3
7159,other,940.0,2.0,106.38297872340425,2
7160,other,1675.0,3.0,59.701492537313435,3
7161,other,1123.0,2.0,89.04719501335708,2
7162,other,1100.0,2.0,90.9090909090909,2
7163,other,1225.0,2.0,81.63265306122449,2
7164,other,1683.0,3.0,59.41770647653001,3
7165,other,1350.0,4.0,74.07407407407408,4
7166,other,1475.0,2.0,67.79661016949153,2
7167,other,1120.0,2.0,89.28571428571429,2
7168,other,1150.0,2.0,86.95652173913044,2
7169,other,1165.0,2.0,85.83690987124463,2
7170,other,1756.0,3.0,56.94760820045558,3
7171,other,1409.0,2.0,70.97232079489,2
7172,other,1212.0,2.0,82.50825082508251,2
7173,other,1140.0,2.0,87.71929824561404,2
7174,other,2087.01,3.0,47.91543883354655,3
7175,other,1600.0,5.0,62.5,5
7176,other,1205.0,2.0,82.98755186721992,2
7177,other,1418.0,2.0,70.52186177715092,2
7178,other,1650.0,3.0,60.60606060606061,3
7179,other,1260.0,2.0,79.36507936507937,3
7180,other,1200.0,2.0,83.33333333333333,3
7181,other,1450.0,3.0,68.96551724137932,3
7182,other,1860.0,3.0,53.763440860215056,3
7183,other,1950.0,4.0,51.282051282051285,3
7184,other,1625.0,2.0,61.53846153846154,3
7185,other,1101.0,2.0,90.82652134423252,2
7186,other,2100.0,3.0,47.61904761904762,3
7187,other,1470.0,3.0,68.02721088435374,3
7188,other,1364.0,2.0,73.31378299120234,2
7189,other,1180.0,2.0,84.7457627118644,2
7190,other,1350.0,2.0,74.07407407407408,2
7191,other,1620.0,3.0,61.72839506172839,3
7192,other,1072.0,2.0,93.28358208955224,2
7193,other,1156.0,2.0,86.50519031141869,2
7194,other,1336.0,2.0,74.8502994011976,2
7195,other,1100.0,2.0,90.9090909090909,2
7196,other,1517.0,3.0,65.91957811470007,3
7197,other,1565.0,2.0,63.89776357827476,2
7198,other,1057.0,2.0,94.6073793755913,2
7199,other,1044.0,2.0,95.78544061302682,2
7200,other,1695.0,3.0,58.99705014749262,3
7201,other,1635.0,3.0,61.162079510703364,3
7202,other,1140.0,2.0,87.71929824561404,2
7203,other,1110.0,2.0,90.09009009009009,2
7204,other,1163.0,2.0,85.98452278589853,2
7205,other,1418.0,2.0,70.52186177715092,3
7206,other,1155.0,2.0,86.58008658008659,2
7207,other,1020.0,2.0,98.03921568627452,2
7208,other,1485.0,3.0,67.34006734006734,3
7209,other,1350.0,2.0,74.07407407407408,1
7210,other,1209.0,2.0,82.71298593879239,2
7211,other,1089.0,2.0,91.82736455463728,2
7212,other,1500.0,3.0,66.66666666666667,3
7213,other,1705.0,3.0,58.651026392961874,3
7214,other,2200.0,3.0,45.45454545454545,3
7215,other,1830.0,3.0,54.6448087431694,3
7216,other,1450.0,3.0,68.96551724137932,3
7217,other,1220.0,3.0,81.9672131147541,3
7218,other,1259.0,2.0,79.42811755361397,2
7219,other,1260.0,2.0,79.36507936507937,3
7220,other,1919.0,3.0,52.11047420531527,3
7221,other,1050.0,2.0,95.23809523809524,2
7222,other,1000.0,2.0,100.0,2
7223,other,1488.0,2.0,67.20430107526882,3
7224,other,1265.0,2.0,79.05138339920948,3
7225,other,1640.0,3.0,60.97560975609756,3
7226,other,1719.3,2.0,58.16320595591229,3
7227,other,1200.0,4.0,83.33333333333333,4
7228,other,1180.0,2.0,84.7457627118644,2
7229,other,1700.0,3.0,58.8235294117647,3
7230,other,1464.0,3.0,68.30601092896175,2
7231,other,1800.0,6.0,55.55555555555556,6
7232,other,1495.0,2.0,66.88963210702342,4
7233,other,1190.0,2.0,84.03361344537815,2
7234,other,1405.0,3.0,71.17437722419929,3
7235,other,1350.0,3.0,74.07407407407408,3
7236,other,1200.0,2.0,83.33333333333333,2
7237,other,1668.0,2.0,59.95203836930455,3
7238,other,1485.0,2.0,67.34006734006734,3
7239,other,1075.0,2.0,93.02325581395348,3
7240,other,1050.0,2.0,95.23809523809524,2
7241,other,1800.0,3.0,55.55555555555556,3
7242,other,1076.0,2.0,92.93680297397769,2
7243,other,1052.0,2.0,95.05703422053232,2
7244,other,1000.0,2.0,100.0,2
7245,other,1000.0,2.0,100.0,2
7246,other,1600.0,3.0,62.5,3
7247,other,1251.0,2.0,79.93605115907275,2
7248,other,1050.0,3.0,95.23809523809524,3
7249,other,1140.0,2.0,87.71929824561404,2
7250,other,1157.0,2.0,86.4304235090752,2
7251,other,1197.0,2.0,83.5421888053467,2
7252,other,1397.0,3.0,71.58196134574088,3
7253,other,1720.0,2.0,58.13953488372093,3
7254,other,1756.0,3.0,56.94760820045558,3
7255,other,1200.0,2.0,83.33333333333333,2
7256,other,1100.0,2.0,90.9090909090909,2
7257,other,1476.0,3.0,67.75067750677506,3
7258,other,1860.0,3.0,53.763440860215056,3
7259,other,1063.0,2.0,94.07337723424271,2
7260,other,1200.0,1.0,83.33333333333333,2
7261,other,1835.0,3.0,54.49591280653951,3
7262,other,1147.0,2.0,87.18395815170008,2
7263,other,1080.0,2.0,92.5925925925926,2
7264,other,1010.0,2.0,99.00990099009901,2
7265,other,1270.0,2.0,78.74015748031496,2
7266,other,1100.0,2.0,90.9090909090909,2
7267,other,1410.0,3.0,70.92198581560284,2
7268,other,1200.0,1.0,83.33333333333333,2
7269,other,1650.0,3.0,60.60606060606061,3
7270,other,960.0,2.0,104.16666666666667,2
7271,other,1225.0,2.0,81.63265306122449,2
7272,other,1035.0,2.0,96.61835748792271,2
7273,other,1020.0,2.0,98.03921568627452,2
7274,other,1315.0,3.0,76.04562737642586,3
7275,other,1350.0,2.0,74.07407407407408,3
7276,other,1075.0,2.0,93.02325581395348,3
7277,other,1450.0,2.0,68.96551724137932,3
7278,other,1806.0,1.0,55.370985603543744,1
7279,other,1282.0,3.0,78.003120124805,3
7280,other,1100.0,2.0,90.9090909090909,2
7281,other,1800.0,3.0,55.55555555555556,3
7282,other,1223.0,2.0,81.76614881439085,2
7283,other,1664.0,3.0,60.09615384615385,3
7284,other,1158.0,2.0,86.35578583765113,2
7285,other,1420.0,3.0,70.4225352112676,3
7286,other,1485.0,3.0,67.34006734006734,3
7287,other,1067.0,2.0,93.72071227741331,2
7288,other,2000.0,4.0,50.0,4
7289,other,1152.0,2.0,86.80555555555556,2
7290,other,1465.0,2.0,68.25938566552901,3
7291,other,1198.0,2.0,83.47245409015025,2
7292,other,1145.0,2.0,87.33624454148472,2
7293,other,1000.0,2.0,100.0,2
7294,other,1861.0,3.0,53.73455131649651,3
7295,other,1280.0,2.0,78.125,2
7296,other,1200.0,2.0,83.33333333333333,3
7297,other,1837.0,3.0,54.43658138268917,3
7298,other,1703.0,3.0,58.71990604815032,3
7299,other,1293.0,2.0,77.33952049497293,3
7300,other,1450.0,3.0,68.96551724137932,3
7301,other,1030.0,2.0,97.0873786407767,2
7302,other,1075.0,2.0,93.02325581395348,3
7303,other,1091.0,2.0,91.6590284142988,2
7304,other,2210.0,3.0,45.248868778280546,3
7305,other,1738.0,3.0,57.537399309551205,3
7306,other,1205.0,2.0,82.98755186721992,2
7307,other,1009.0,2.0,99.10802775024777,2
7308,other,960.0,2.0,104.16666666666667,2
7309,other,1080.0,2.0,92.5925925925926,2
7310,other,1286.0,2.0,77.76049766718506,3
7311,other,1150.0,2.0,86.95652173913044,2
7312,other,1310.0,2.0,76.33587786259542,2
7313,other,1352.0,2.0,73.96449704142012,2
7314,other,1307.0,2.0,76.51109410864575,2
7315,other,1500.0,4.0,66.66666666666667,4
